water,phy,cdom,spm,wind,depth
0,0.05,0.18,7.95,5.55,16.45
0,0.06,0.29,13.4,4.22,6.65
0,0.41,0.01,0.43,6.51,17.57
0,0.45,0.04,0.02,5,19.23
0,1.2,0.05,0.03,4.69,3.42
0,0.29,0.2,7.94,7,16.68
0,0.3,0.02,3.65,5.84,4.75
0,0.92,0.28,5.07,6.35,7.1
0,1.82,0.12,0.02,7.61,8.37
0,0.07,0.5,0.34,5.63,6.1
0,0.14,0.12,0.28,4.19,13.73
0,0.04,0.04,0.05,5.13,12.57
0,0.16,0.14,7.65,5.32,18.77
0,0.23,0.72,0.89,2.82,18.99
0,0.03,0.01,1.28,5.91,6.33
0,0.37,1.08,1.71,3.48,2.51
0,6.79,0.18,0.04,7.35,11.65
0,2.06,0.08,0.02,6.54,1.75
0,2.42,0.87,18.24,7.68,16.92
0,1.65,0.26,23.5,8.25,9.85
0,0.02,0.01,1.93,4.92,13.39
0,0.01,0.09,0.03,3.85,17.11
0,0.15,0.65,0.33,6.75,17.92
0,2.37,0.24,0.4,5.1,10.39
0,0.02,0.18,0.07,9.64,6.1
0,0.26,1.42,0.88,6.15,0.73
0,0.17,0.01,0.31,11.79,11.33
0,0.07,1.5,2.02,8.07,6.58
0,0.57,1.6,2.24,5.47,19.2
0,0.83,0.33,0.13,5.39,0.98
0,0.04,0.31,2.74,8.06,0.81
0,0.02,0.09,0.02,4.34,4.85
0,0.01,0.5,0.17,9.83,17.63
0,0.51,0.03,1.34,8.71,10.08
0,1.6,0.07,2.75,8.79,9.25
0,0.04,0.06,12.64,4.28,14.79
0,0.04,0.2,0.04,10.91,14.18
0,0.03,0.39,0.23,5.49,3.31
0,0.48,0.13,0.49,6.1,12.31
0,0.5,2.11,11.85,11.75,14.14
0,0.07,0.99,0.75,5.08,11.71
0,1,0.25,22.19,5.65,2.43
0,4.64,0.36,2.07,8.82,10.35
0,3.05,0.22,4.81,4,18.85
0,1.55,0.24,0.15,7.48,15.82
0,3.55,0.04,2.84,7.14,13.15
0,0.06,1.96,0.11,6.98,10.06
0,0.11,0.01,0.17,3.8,1.3
0,0.06,0.02,1.79,6.33,6.18
0,0.04,0.12,0.02,4.21,2.23
0,0.09,0.05,1.67,6.15,15.49
0,0.43,0.54,1.94,4.64,19.88
0,0.12,0.54,8.36,7.9,11.11
0,0.07,0.37,1.39,11.76,10.09
0,0.08,1.32,0.02,11.52,11.96
0,0.02,0.06,8.12,5.24,9.41
0,0.12,0.04,0.28,3.32,6.78
0,0.04,0.46,0.02,7.11,10.19
0,0.97,1.89,29.7,6.07,5.25
0,0.01,0.32,0.06,5.33,2.42
0,4.18,0.06,0.63,4.47,5.39
0,0.04,0.08,0.21,3.31,13.66
0,0.05,0.19,0.71,6.68,4.37
0,1.24,0.04,1,8.29,14.32
0,0.23,1.73,9.34,9.09,4.2
0,0.02,0.09,0.06,4.14,4.53
0,3.14,0.94,7.75,8.45,4.19
0,0.3,0.04,0.36,11.44,3.65
0,0.17,0.01,1.15,9.39,13.26
0,1.74,0.22,0.24,4.72,2.67
0,0.15,0.35,23.9,7.07,11.6
0,1.99,0.04,6.75,8.74,12.82
0,0.06,0.11,0.67,9.36,3.68
0,1.43,0.2,0.4,5.37,6.15
0,1.02,0.04,0.05,12.9,8.01
0,2.71,2.28,0.35,5.16,14.58
0,1.03,0.03,0.77,8.62,6.6
0,0.02,0.86,27.52,3.83,3.38
0,0.02,2.21,1.09,6.72,9.62
0,0.01,0.03,0.27,7.01,5.96
0,2.96,0.22,17.26,5.45,10.06
0,0.03,1.24,2.35,5.09,12.66
0,0.03,1.06,0.76,11.89,11.05
0,0.18,0.55,0.01,4.93,16.17
0,0.6,0.2,0.05,5.6,12.23
0,0.03,0.83,0.05,8.61,9.01
0,0.69,0.04,0.65,7.16,2.15
0,0.19,1.24,0.02,4.32,9.51
0,5.21,0.01,0.2,5.89,0.24
0,1.69,0.02,2.12,8.82,0.82
0,0.03,1.46,0.4,6.15,3.04
0,0.42,0.13,12.7,5.72,12.74
0,0.04,0.13,0.89,9.13,15.2
0,0.08,0.95,4.61,6.42,7.42
0,0.29,0.36,9.98,4.08,11.09
0,1.03,0.55,0.34,8.22,1.78
0,4.84,0.05,0.24,4.12,0.45
0,2.04,0.1,27.1,7.87,8.53
0,0.14,0.07,0.05,5.56,0.58
0,0.16,0.02,0.02,7.29,15.22
0,0.08,0.79,0.03,5.24,0.57
0,2.35,0.08,3.5,5.81,18.93
0,0.04,0.03,0.45,7.59,13.83
0,0.02,0.21,0.02,6.1,10
0,4.14,0.01,0.03,13.01,19.4
0,3.29,0.05,1.75,9.48,11.11
0,0.03,0.21,0.5,12.44,3.67
0,6.36,1.6,0.04,6.83,8.61
0,0.05,1.83,0.02,4.69,14.17
0,1.33,0.74,0.05,5.87,15.19
0,0.63,0.04,0.07,10.64,9.58
0,0.09,0.51,0.01,4.41,3.62
0,0.09,0.1,1.11,6.67,13.5
0,0.06,0.43,0.08,8.15,3.74
0,0.89,2.39,0.61,5.32,5.43
0,2.38,0.07,1.91,2.09,4.57
0,0.01,1.25,3.65,7.82,2.41
0,3.56,0.15,11.63,4.92,18.19
0,1.05,0.03,2.19,7.15,12.08
0,0.02,1.3,0.18,9.45,10.39
0,5.02,1.33,8.3,6.91,10.47
0,1.53,2.44,20.43,7.71,11.74
0,0.35,0.1,0.92,5.92,12.68
0,0.95,0.79,9.14,7.33,12.29
0,1.27,0.22,0.47,4.17,7.9
0,0.24,0.02,0.01,5.87,16.17
0,0.2,0.02,0.03,6.94,16.91
0,0.29,0.49,2.33,4.01,12.44
0,0.2,0.02,0.05,7.49,2.1
0,4.56,0.01,0.07,7.07,9.87
0,0.06,0.1,13.08,3.95,17.07
0,0.04,1.24,2.62,5.42,9.87
0,0.08,0.17,0.07,5.26,13.31
0,0.02,0.02,0.04,3.65,6.47
0,0.04,0.02,10.25,6.75,11.22
0,0.38,0.02,11.66,9.86,18.18
0,4.57,0.1,0.1,5.33,13.28
0,6.87,0.04,0.03,7.26,2.35
0,0.15,0.06,0.06,8.25,9.11
0,0.01,1.84,1.78,5.4,12.39
0,0.44,0.19,4.66,21.34,6.74
0,3.38,0.29,1.22,11.91,7.54
0,0.51,0.02,1.18,7.53,0.65
0,0.11,0.21,1.42,5.43,13.65
0,1.68,0.01,0.89,4.75,10.33
0,0.01,0.02,2.53,5.46,18.25
0,0.12,0.38,0.93,8.82,13.52
0,1.12,0.19,0.04,5.33,0.45
0,1.23,0.11,0.83,4.2,10.59
0,0.02,1.97,0.27,8.53,4.77
0,0.86,0.22,0.01,5.54,3.02
0,0.37,1.41,11.82,2.86,7.16
0,0.12,0.01,1.06,3.94,13.61
0,0.06,0.37,7.86,7.64,9.9
0,0.06,0.02,19.81,10.91,12.38
0,0.02,1.98,0.06,7.01,1.28
0,0.63,0.02,0.19,6.63,19.28
0,0.13,0.56,0.75,4.7,9.72
0,0.21,1.91,0.6,5.77,6.41
0,2.26,0.01,0.16,6.48,17.37
0,1.23,0.19,0.09,7.54,11.41
0,0.3,0.82,0.49,5.5,1.82
0,1.33,0.02,0.05,6.49,12.3
0,0.49,0.01,1.01,9.67,0.65
0,0.21,0.18,0.16,4.71,6.66
0,0.01,0.02,0.32,4.18,15.63
0,0.3,0.05,0.01,6.66,18.24
0,0.06,0.05,0.3,10.87,14.49
0,0.02,0.28,27.77,7.48,7.01
0,0.16,0.08,0.01,5.22,19.72
0,0.02,1.95,0.02,3.6,15.6
0,1.04,0.18,0.29,9.23,4.63
0,6.18,0.83,4.21,7.47,4.6
0,0.07,0.02,4.76,6.45,13
0,0.7,1.2,0.04,6.78,19.97
0,4.59,1.67,0.55,4.81,12.94
0,0.08,0.5,4.22,4.66,12.08
0,5.21,1.79,5.24,2.9,9.71
0,4.52,0.02,1.73,1.95,11.38
0,0.05,0.06,26.99,4.5,15.88
0,6.16,0.06,2.09,2.07,12.97
0,6.52,0.49,0.56,7.5,1.68
0,0.01,0.02,0.03,5.48,12.74
0,0.03,0.01,0.93,5.64,10.31
0,0.01,0.02,17.01,9.1,2.62
0,2.93,0.01,0.19,9.9,2.18
0,0.02,0.51,0.63,11.15,13.75
0,3.09,0.06,4.98,5.97,6.16
0,1.99,2.02,1.27,4.67,4.46
0,0.99,0.29,1.98,10.12,11.17
0,0.6,0.02,0.52,4.18,16.53
0,1.37,0.18,1.1,9.55,16.49
0,6.62,0.01,2.63,14.3,16.35
0,0.61,0.01,0.04,7.26,15.73
0,0.82,0.04,0.01,5.55,6.49
0,0.05,0.06,0.17,5.97,19.02
0,6.39,0.14,1.11,5.61,10.92
0,0.05,0.04,3.2,6.42,7.6
0,0.04,0.01,0.14,6.06,19.09
0,0.07,0.04,1.85,5.22,17.65
0,0.08,0.05,2.48,6.05,19.98
0,0.83,0.08,0.92,8.57,3.37
0,3.89,0.04,0.03,6.14,9.43
0,2.66,0.03,0.15,9.34,8.66
0,0.73,0.34,3.69,4.99,11.11
0,3.23,0.07,0.01,10.7,19.37
0,0.57,0.09,0.85,5.56,6.77
0,5.39,1,0.23,8.66,13.72
0,5.31,0.22,0.83,6.34,5.6
0,1.72,2.41,0.01,7.28,17.55
0,4.43,0.69,0.14,13.56,10.1
0,1.23,0.3,0.16,5.01,7.42
0,0.09,0.19,0.01,8.16,8.78
0,0.02,0.12,0.36,7.51,19.45
0,0.19,2.28,0.1,6.24,5.33
0,0.08,0.15,1.06,8.4,15.5
0,5.09,0.04,7.45,5.11,3.69
0,0.69,0.04,3.25,8.09,4.67
0,0.19,0.01,0.22,6.77,3.79
0,1.41,0.01,9,8.17,12.91
0,0.02,1.84,1.44,7.76,16.57
0,1.28,0.32,8.25,4.39,12.32
0,1.13,0.12,2.99,8.86,9.19
0,0.76,0.66,1.84,5.11,7.46
0,0.1,0.18,0.03,4.87,1.29
0,2.18,0.16,0.11,4.64,7.51
0,0.28,0.17,0.41,5.57,12.5
0,1.81,0.73,0.98,5.64,16.15
0,0.14,0.09,11.76,3.37,3.08
0,6.99,1.38,0.03,6.5,7.12
0,0.18,0.08,0.01,5.37,2.19
0,0.68,0.01,0.03,5.48,2.69
0,0.04,0.15,3.81,5.17,14.5
0,0.12,0.01,12.38,10.34,12.02
0,0.05,0.88,0.34,4.97,8.94
0,0.22,0.17,0.02,6.51,3.9
0,0.15,0.1,0.26,7.45,4.11
0,6.46,0.79,0.04,6.48,19.08
0,2.46,0.01,0.76,5.86,16.68
0,1.37,1.18,1.4,4.18,13.41
0,0.03,2.09,3.99,8.61,19.04
0,0.7,0.69,0.74,5.39,6.15
0,0.01,0.58,0.18,6.81,9.14
0,0.01,0.06,0.01,4.22,17.38
0,0.19,0.04,0.05,7.33,9.19
0,0.06,1.19,12.26,6.04,11.6
0,0.14,1.33,4.15,7.15,17.43
0,0.22,0.25,1.08,4.93,3.09
0,3.28,0.03,18.82,7.29,12.19
0,0.35,0.03,6.26,4.43,15.84
0,1.26,0.02,2.14,4.44,17.81
0,0.01,0.02,0.15,5.6,0.8
0,3.63,0.08,0.07,6.27,12.31
0,0.06,0.14,6.7,6.58,16.18
0,0.11,0.14,0.14,6.81,5.08
0,0.22,0.87,6.78,8.73,5.07
0,0.29,0.03,0.05,7.72,19.03
0,0.02,0.01,0.03,4.96,18.24
0,0.25,1.42,0.06,9.04,6.43
0,4.7,0.37,12.97,2.84,10.61
0,0.06,1.29,0.68,7.45,15.93
0,0.04,1.68,0.1,4.45,8.93
0,0.2,0.02,14.64,6.26,13.31
0,0.13,1.66,0.05,6.86,4.2
0,2.76,0.37,4.1,5.27,8.15
0,0.39,0.06,0.06,6.19,11.78
0,0.07,0.29,0.04,3.93,2.29
0,0.02,1.38,0.09,11.22,10.82
0,5.03,0.27,0.09,4.9,17.21
0,2.53,0.22,0.85,6.42,14.67
0,3.13,0.07,0.16,8.57,15.66
0,1.36,0.01,0.13,7.44,7.71
0,5.5,0.24,9.32,5.39,19.32
0,2.74,0.16,0.47,7.11,11.64
0,0.45,0.57,5.58,5.85,2.89
0,0.67,0.98,0.43,7.16,17.45
0,6.28,0.1,6.87,10.4,1.32
0,0.86,1.71,0.29,11.48,1.78
0,0.94,0.31,12.78,4.17,16.84
0,0.07,0.27,14.25,8.76,11
0,0.88,0.47,0.65,8.13,4.01
0,0.35,0.02,0.01,6.09,8.47
0,1.32,0.04,0.17,9.85,15.24
0,1.74,2.16,0.06,8,4.59
0,0.01,0.21,3.28,4.98,11.42
0,0.17,0.94,15.22,8.06,12.57
0,2.74,0.05,0.02,5.56,5.01
0,6.17,0.06,0.22,4.57,14.52
0,1.08,0.8,17.85,5.51,4.49
0,3.46,0.03,0.17,3.99,5.75
0,0.02,0.33,3.61,5.33,11.11
0,2.67,0.02,3.48,9.41,8.8
0,0.11,0.03,0.14,8.35,13.32
0,1.54,0.74,0.04,2.8,7.63
0,0.46,0.12,0.04,6.17,6.4
0,1.23,0.03,3.29,5.29,18.29
0,4.47,0.02,0.38,4.79,13.25
0,0.06,0.32,12.38,6.68,13.52
0,0.01,0.13,0.35,5.62,8.79
0,0.13,0.2,0.6,10.19,19.36
0,0.02,0.01,1.95,5.89,0.71
0,2.08,0.2,0.03,6.36,1.36
0,0.14,0.07,5.04,7.32,19.17
0,3.89,0.45,9.24,6.03,11.59
0,1.68,0.17,0.25,6.53,14.59
0,0.59,0.02,0.02,6.87,11.15
0,0.01,2.02,15.44,9.08,7.75
0,4.17,0.16,1.18,6.85,14.87
0,0.84,0.85,0.08,4.42,15.14
0,0.59,0.02,0.01,9.79,16.51
0,0.02,0.04,1.44,9.63,8.23
0,2.43,0.29,3.88,6.22,11.09
0,5.07,0.16,0.04,6.03,15.23
0,4.14,0.01,8.17,4.8,13.37
0,0.8,0.28,0.99,7.13,1.24
0,4.04,0.4,0.01,12.99,17.22
0,5.95,1.79,15.35,7.02,18.54
0,0.02,2.11,29.17,7.84,10.1
0,5.2,0.02,3.5,4.71,7.11
0,0.12,0.01,0.08,7.71,12.19
0,0.64,2.49,0.3,3.28,17.64
0,0.01,1.19,0.21,6.68,7.24
0,1.76,0.28,1.05,4.36,9.69
0,0.03,0.11,1.04,13.74,17.83
0,3.04,0.03,0.08,3.87,15.46
0,0.1,2.04,0.17,6.46,5.07
0,0.21,0.03,3.46,8.96,10.51
0,0.13,0.18,0.15,9.88,4.93
0,0.02,0.1,0.01,3.59,1.93
0,0.53,0.49,0.03,4.22,17.21
0,0.4,0.03,0.73,10.42,11.57
0,0.03,1.21,0.04,10.2,5.96
0,0.07,1.61,7.66,6.15,15.02
0,0.03,0.47,0.04,11.67,18.77
0,0.16,0.01,20.26,5.63,12.79
0,0.34,0.55,0.19,4.31,8.64
0,0.46,0.02,11.2,8.08,13.12
0,0.02,0.07,2.05,10.91,14.02
0,0.75,0.08,6.72,9.28,13.05
0,0.88,0.66,16.47,4.33,8.83
0,1.2,0.08,0.08,4.53,1.6
0,4.11,0.31,0.51,5.86,0.86
0,1.37,0.02,20.01,9.64,12.06
0,0.35,1.03,27.4,5.05,5.19
0,4.09,0.1,2.93,5.69,0.48
0,0.01,0.22,0.11,5.67,19.36
0,0.14,0.14,16.62,6.1,5.96
0,4.62,0.03,6.15,4.95,9.14
0,4.05,0.06,0.02,10.28,13.24
0,1.59,1.73,0.02,8.83,15.84
0,1.31,0.85,0.47,5.29,10.12
0,1.91,0.25,9.17,7.65,12.05
0,0.57,0.14,0.71,8.06,14.66
0,0.21,0.39,0.59,16.78,0.85
0,1.39,1.95,2.71,8.18,11.06
0,0.11,0.05,1.51,6.05,9.81
0,0.64,2.36,0.36,10.94,11.88
0,0.29,0.92,1.18,9.29,15.25
0,0.34,1.88,2.71,6.55,8.35
0,0.01,0.28,17.3,4.64,11.66
0,0.09,1.03,1.1,6.87,18.31
0,0.04,1.3,6.22,5.51,6.01
0,1.17,0.32,0.03,6.63,7.79
0,4.55,0.01,0.03,8.23,18.2
0,0.07,0.06,21.4,5.86,0.3
0,0.03,0.22,0.12,6.62,4
0,0.06,0.06,0.21,6.31,1.44
0,1.5,0.21,7.48,7.71,19.17
0,0.24,0.04,2.06,9.14,14.84
0,0.05,0.05,0.02,7.65,9.9
0,1.95,0.56,2.82,5.85,19.85
0,1.2,0.09,5.51,9.77,15.91
0,1.54,0.97,0.02,6.44,13.04
0,1.27,0.12,12.89,7.6,10.01
0,5.75,0.04,7.85,8.89,10.7
0,1.68,0.01,2.23,6.07,6.02
0,0.03,0.41,18.98,7.08,14.76
0,1.19,0.04,0.1,10.24,4.02
0,0.04,0.1,5.36,8.09,14.92
0,2.8,0.53,7.95,5.95,5.1
0,0.01,1.45,2.15,3.37,1.99
0,0.9,0.73,0.08,3.69,15.47
0,0.37,0.05,0.14,12.35,4.65
0,0.07,0.36,0.08,7.75,3.88
0,0.04,0.07,12.61,10.52,10.52
0,4.25,1.72,27.53,6.12,2.85
0,5.11,1.24,6.75,9.17,9.86
0,0.3,0.04,0.55,8.07,8.83
0,0.02,0.19,1,7.97,14.13
0,0.02,0.05,0.45,7.5,18.38
0,0.19,0.04,0.03,11.15,0.63
0,0.13,1.92,0.3,7.43,3.7
0,0.12,0.2,9.97,8.16,4.13
0,1.41,2.19,14.67,6.01,2.79
0,3.98,0.38,0.69,5.04,3.15
0,0.42,0.04,0.55,8.97,12.54
0,0.36,0.02,0.06,7.15,15.94
0,0.04,0.9,0.82,4.62,18.28
0,0.33,0.82,28.51,7.23,2.14
0,0.31,0.15,5.26,6.39,2.64
0,1.47,1.97,3.12,13.61,8.93
0,0.03,0.05,0.04,4.77,3.82
0,0.01,0.02,1.86,6.91,0.11
0,5.31,0.04,2.93,10.99,12.22
0,0.06,1.13,11.27,8.12,15.76
0,0.43,0.07,0.54,6.29,6.84
0,0.12,0.2,7.68,7.29,3.93
0,6.79,0.04,0.35,8.94,17.76
0,0.05,0.38,18.08,7.59,9.72
0,0.26,0.39,0.26,8.13,15.25
0,0.44,0.19,0.82,11.31,14.48
0,5.41,0.02,4.32,5.3,17.77
0,0.05,0.03,0.37,4.6,13.6
0,1.25,0.83,5.41,4.14,15.28
0,0.83,0.13,19.82,6.26,16.15
0,2.78,0.42,0.05,3.37,11.9
0,4.01,0.05,0.03,6.28,0.32
0,0.11,1.08,3.96,4.77,12.09
0,0.09,0.04,0.01,5.01,13.44
0,0.25,1.1,0.05,7.17,16.27
0,0.69,0.07,0.15,4.51,14.8
0,0.53,2.4,1.86,5.17,13.25
0,0.05,0.09,0.04,5.7,18.29
0,2.52,0.75,12.12,4.79,18.95
0,0.13,0.02,0.07,5.8,10.29
0,2.42,0.07,2.58,6.91,2.16
0,2.23,0.14,2.2,7.28,2.86
0,0.17,0.02,0.07,8.34,13.77
0,0.3,0.01,3.09,7.93,3.18
0,6.42,0.03,0.55,3.22,11.39
0,0.16,0.02,0.14,5.59,7.48
0,0.03,0.28,0.85,7.75,6.51
0,0.05,0.63,0.07,10.57,10.29
0,1.91,0.03,0.13,8.19,12.36
0,3.42,1.07,1.15,6.37,3.96
0,0.73,0.03,1.1,5.25,16.03
0,0.72,0.35,1.39,6.06,7.06
0,0.11,0.02,5.12,6.28,17.28
0,0.07,1.2,0.59,7.92,17.56
0,2.99,0.14,0.05,6.03,15.14
0,1.04,0.02,0.06,4.77,0.57
0,1.55,0.32,3.46,5.15,17.28
0,0.03,0.13,0.2,4.64,14
0,6.96,0.04,10.11,5.21,15.79
0,0.05,0.12,0.06,3.84,0.86
0,1.8,0.02,0.9,3.82,11.1
0,2.23,0.62,0.04,6.07,4.12
0,0.02,0.87,0.06,5.12,18.57
0,0.07,0.93,0.07,5.71,15.87
0,0.31,0.24,0.29,7.71,9.3
0,0.31,0.04,0.07,6.25,15.51
0,0.09,0.01,18.16,14.08,3.1
0,1.88,0.11,9.54,6.23,6.52
0,0.09,0.03,3.21,7.52,0.27
0,1.37,0.01,9.48,6.05,1.38
0,2.11,1.42,0.59,5.31,9.17
0,0.04,0.02,0.9,4.73,0.32
0,0.81,0.03,11.75,9.24,17.76
0,0.01,0.15,0.04,7.96,5.32
0,0.66,0.03,11.77,9.02,14.51
0,1.98,0.66,0.55,6.79,13.13
0,2.29,0.01,0.03,5.72,16.75
0,0.14,1.09,0.82,5.49,17.5
0,5.44,0.06,0.02,6.36,2.91
0,0.21,0.18,0.82,5.5,11.32
0,0.19,0.52,0.01,6.37,6.2
0,0.02,0.47,0.04,6.09,19.24
0,0.23,0.41,0.6,4.61,11.39
0,0.01,0.24,1.69,7.17,7.93
0,0.22,0.74,5.54,3.29,5.31
0,0.09,0.47,0.85,7.73,16.82
0,0.84,0.05,1.64,6.27,12.69
0,0.62,0.1,7.19,7.25,2.24
0,0.01,1.08,0.09,8.97,16.48
0,0.37,0.93,7.13,9.1,4.34
0,1.8,0.02,0.55,4.29,8.59
0,0.03,0.01,0.21,5.78,2.26
0,0.14,0.45,0.32,3.08,6.95
0,0.05,0.02,0.04,7.39,0.47
0,0.01,0.14,0.57,5.21,8.84
0,2.57,0.03,0.19,6.79,7.51
0,1.18,0.17,0.06,4.41,19.82
0,0.45,0.04,4.18,9.51,12.86
0,0.69,0.32,0.01,3.75,5.2
0,1.02,0.32,0.56,7.11,3.99
0,0.69,0.07,10.04,6.97,16.33
0,0.11,0.05,4.85,5.12,3.95
0,0.1,0.06,0.03,8.56,16.62
0,0.56,2.12,0.5,10.04,11.81
0,0.05,0.27,4.26,5.95,5.78
0,4.84,0.07,1.12,4.41,3.46
0,1.4,0.72,2.67,4.48,19.78
0,0.02,0.21,1.95,5.32,15.76
0,1.83,0.65,8.4,4.91,10.35
0,3.98,0.01,3.91,5.85,13.14
0,0.07,0.16,0.15,5.7,18.89
0,0.11,0.04,0.05,3.79,6.2
0,6.56,0.13,0.06,8.56,11.84
0,0.21,0.03,2.69,6.37,17.86
0,0.25,1.25,0.15,3.88,1.3
0,0.23,0.17,1.91,5.12,9.03
0,1.07,0.02,0.38,6.21,13.1
0,0.14,1.75,12.6,4.19,3.62
0,0.11,0.21,0.4,5.07,1.79
0,1.57,0.06,27.77,4.05,6.9
0,5.02,0.01,0.32,11.06,14.56
0,0.02,0.04,0.66,5.7,13.54
0,2.27,0.39,3.21,5.43,18.24
0,3.26,0.01,27.85,5.32,3.79
0,0.14,0.69,1.13,4.45,13.54
0,0.39,0.17,0.28,6.54,11.1
0,1.43,0.01,0.51,7.86,17.74
0,0.29,0.3,24.64,5.12,13.2
0,2.63,0.03,9.07,8.1,2.78
0,0.11,0.45,0.03,8.05,9.18
0,0.4,0.45,6.74,8.84,17.98
0,0.86,1.47,0.16,9.84,11.38
0,1.29,0.04,0.13,7.64,4.39
0,0.91,0.76,4.07,5.87,11.98
0,0.14,0.11,17.07,7.2,5.15
0,1.68,0.06,0.02,6.29,10.73
0,0.03,0.39,1.56,5.69,10.8
0,0.02,1.04,2.1,5.66,3.29
0,0.15,0.03,0.09,8.39,1.22
0,6.24,0.05,0.11,6.51,12.41
0,0.25,0.13,0.02,4.27,5.35
0,0.1,0.04,0.42,14.34,0.83
0,5.25,0.32,0.56,3.59,14.26
0,0.02,0.05,0.39,3.97,10.39
0,2.12,0.24,5.18,6.94,17.31
0,0.24,0.85,5.5,4.97,13.16
0,0.37,0.4,2.36,3.56,9.03
0,0.47,0.07,8.11,8.97,16.92
0,0.07,0.68,8.11,6.69,12.08
0,0.05,0.03,15.61,7.61,13.24
0,0.03,0.5,10.22,5.11,0.11
0,2.29,0.01,11.88,10.37,19.39
0,0.63,0.24,0.18,5.18,18.31
0,1.03,0.52,1.43,9.03,15.77
0,0.34,1.4,5.4,4.64,5.99
0,3.45,0.02,0.08,7.98,11.19
0,0.04,0.01,7.49,5.05,18.55
0,0.07,0.26,0.13,3.64,7.91
0,2.95,0.53,12.98,5.93,16.35
0,1.33,0.22,0.17,11.37,14.4
0,1.22,0.76,12.05,10.73,7.04
0,0.14,0.01,0.01,4.75,12.79
0,0.65,0.1,0.19,4.01,12
0,0.03,0.44,12.33,10.27,11.1
0,0.31,0.01,6.16,4.16,9.71
0,0.02,0.31,3.97,4.47,9.52
0,4.38,0.06,0.06,5.2,3.16
0,1.61,0.43,0.08,5.36,9.53
0,0.26,0.94,0.16,6.86,0.12
0,0.03,0.16,0.01,7.59,7.84
0,0.82,0.05,0.03,5.04,15.44
0,0.02,0.04,5.48,6.21,16.24
0,2.02,0.39,0.01,8.02,12.52
0,0.13,0.02,0.21,6.52,7.31
0,5.87,1.17,0.12,9.12,12.02
0,0.05,0.25,2.28,5.2,18.78
0,0.07,0.51,0.04,7.39,12.18
0,1.51,1.01,11.37,6.91,10.12
0,6.31,0.12,10.36,8.2,11.26
0,0.06,0.86,9.26,3.67,8.61
0,0.31,0.01,7.16,7.97,0.17
0,0.78,0.57,0.99,4.88,1.31
0,1.13,0.45,0.03,11.71,12.55
0,0.08,2.07,0.4,4.89,3.29
0,0.04,0.02,1.03,3.26,0.28
0,2.8,0.15,0.01,6.57,6.6
0,0.07,0.04,7.44,12.12,17.52
0,0.03,0.09,13.74,5.71,3.38
0,0.47,0.08,7.14,11.5,19.79
0,0.74,0.06,0.01,6.84,1.9
0,1.22,0.06,0.01,4.29,9.36
0,1.11,0.39,0.3,7.6,18.55
0,6.07,0.06,0.08,5.69,19.01
0,1.16,0.18,7.94,7.49,10.68
0,1.83,1.86,0.15,5.72,13.42
0,0.07,0.11,12.49,8.19,3.71
0,0.28,0.02,1.87,4.67,12.13
0,1.18,1.64,28.62,4.16,7.01
0,0.66,1.46,0.19,5.48,19.3
0,0.26,0.16,5.15,4.53,5.69
0,5.47,0.59,0.28,6.8,14.92
0,1.3,0.19,0.01,4.17,0.11
0,4.13,0.79,1.6,4.75,7.97
0,3.79,0.11,14.72,7.22,19.51
0,0.09,0.55,0.13,4.23,4.15
0,3.44,0.39,0.32,6.34,18.33
0,1.35,0.11,0.51,5.01,10.86
0,0.41,0.03,0.05,9.35,7.89
0,0.89,0.61,0.79,6.14,16.09
0,0.26,0.07,0.02,7.1,4.45
0,0.53,1.83,0.09,5.73,1.4
0,0.21,0.14,0.41,3.2,14.91
0,3.82,0.02,0.02,5.56,11.65
0,0.55,0.74,0.14,8.62,16.04
0,6.63,0.14,15.38,7.08,19.83
0,1.74,0.01,0.06,9.92,13.58
0,0.14,0.04,5.16,10.56,11.16
0,0.01,0.06,1.34,13.17,1.46
0,1.62,0.31,15.25,6.93,19.57
0,0.22,0.31,0.02,5.09,11.04
0,2.17,0.58,28.74,10.16,4.95
0,0.11,0.94,0.02,5.58,4.96
0,2.04,0.05,20.52,7.34,18.07
0,1.52,0.01,2.27,5.5,18.61
0,0.42,0.01,26.93,6.26,12.87
0,3.7,1.96,9.71,4.82,3.61
0,1.53,0.77,0.1,3.97,6.82
0,4.34,0.02,0.45,6.04,12.96
0,0.03,0.9,0.05,4.32,13.37
0,0.02,0.23,0.49,4.43,3.95
0,0.45,0.26,1.98,6.42,9.69
0,0.1,0.03,0.09,7.53,7.87
0,2.67,0.01,29.32,9.64,4.85
0,0.35,0.07,0.01,6.34,3.89
0,0.01,1.11,0.05,7.72,17.77
0,0.32,1.94,1.42,7.29,12
0,0.33,0.48,4.1,6.88,14.49
0,0.2,0.05,0.45,5.13,8.45
0,0.03,0.07,0.02,4.27,15.85
0,1.95,1.58,5.61,4.79,5.59
0,0.01,0.23,0.11,4.32,14.48
0,1.07,1.68,13.32,6.41,7.6
0,5.86,0.57,0.52,6.04,12.8
0,0.03,1.57,5.28,10.22,9.29
0,0.12,0.04,0.04,5.91,12.02
0,4.44,0.37,3.53,5.94,8.86
0,1.17,0.04,4.09,4.62,7.71
0,0.04,0.25,1.11,7.99,4.28
0,0.13,0.09,0.08,9.11,12.22
0,0.07,0.35,10.87,5.2,18.6
0,0.34,0.02,2.36,3.42,9.35
0,4.44,0.01,8.09,5.01,15.59
